0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000003994392534414067,0.0000000000000000000000000000000000000000000000004830217565125336,0.0000000000000000000000000000000000000000000000005725280312875906,0.00000000000000000000000000000000000000000000000066518267167173245,0.0000000000000000000000000000000000000000000000007575289065954718,0.0000000000000000000000000000000000000000000000008456129061712117,0.0000000000000000000000000000000000000000000000009252478959017672,0.0000000000000000000000000000000000000000000000009923359380428949,0.0000000000000000000000000000000000000000000000010432140895596841,0.0000000000000000000000000000000000000000000000010749846884709672,0.0000000000000000000000000000000000000000000000010857884642030227,0.0000000000000000000000000000000000000000000000010749846884709672,0.0000000000000000000000000000000000000000000000010432140895596841,0.0000000000000000000000000000000000000000000000009923359380428949,0.0000000000000000000000000000000000000000000000009252478959017672,0.0000000000000000000000000000000000000000000000008456129061712117,0.0000000000000000000000000000000000000000000000007575289065954718,0.00000000000000000000000000000000000000000000000066518267167173245,0.0000000000000000000000000000000000000000000000005725280312875906,0.0000000000000000000000000000000000000000000000004830217565125336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000001358093461700783,0.0000000000000000000000000000000000000000000006416287538602985,0.0000000000000000000000000000000000000000000007890770087311107,0.0000000000000000000000000000000000000000000009351651207835391,0.0000000000000000000000000000000000000000000010863720062607018,0.0000000000000000000000000000000000000000000012370583010874923,0.0000000000000000000000000000000000000000000013807755536032423,0.000000000000000000000000000000000000000000001510696825539496,0.0000000000000000000000000000000000000000000016201410964385953,0.0000000000000000000000000000000000000000000017031372435908876,0.000000000000000000000000000000000000000000001754962064398546,0.0000000000000000000000000000000000000000000017725851060930313,0.000000000000000000000000000000000000000000001754962064398546,0.0000000000000000000000000000000000000000000017031372435908876,0.0000000000000000000000000000000000000000000016201410964385953,0.000000000000000000000000000000000000000000001510696825539496,0.0000000000000000000000000000000000000000000013807755536032423,0.0000000000000000000000000000000000000000000012370583010874923,0.0000000000000000000000000000000000000000000010863720062607018,0.0000000000000000000000000000000000000000000009351651207835386,0.000000000000000000000000000000000000000000000775496074114103,0.000000000000000000000000000000000000000000000016422739721426145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000002240854211806291,0.00000000000000000000000000000000000000000002090325669374284,0.000000000000000000000000000000000000000000492414853262255,0.0000000000000000000000000000000000000000006154721041039197,0.0000000000000000000000000000000000000000007295287545812378,0.0000000000000000000000000000000000000000008473778820973994,0.0000000000000000000000000000000000000000009648073780204892,0.0000000000000000000000000000000000000000010767945706041679,0.0000000000000000000000000000000000000000011780231352963473,0.0000000000000000000000000000000000000000012632912290904364,0.0000000000000000000000000000000000000000013279503048622876,0.0000000000000000000000000000000000000000013683236498717027,0.0000000000000000000000000000000000000000013820523834010716,0.0000000000000000000000000000000000000000013683236498717027,0.000000000000000000000000000000000000000001327950304862287,0.0000000000000000000000000000000000000000012632912290904364,0.0000000000000000000000000000000000000000011780231352963473,0.0000000000000000000000000000000000000000010767945706041679,0.0000000000000000000000000000000000000000009648073780204892,0.0000000000000000000000000000000000000000008473778820973994,0.0000000000000000000000000000000000000000007293046691600572,0.0000000000000000000000000000000000000000005948398226155808,0.000000000000000000000000000000000000000000025270766314077795,0.00000000000000000000000000000000000000000000027097520540353145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000002390244492593377,0.00000000000000000000000000000000000000000033301511737426046,0.00000000000000000000000000000000000000001534483940763309,0.00000000000000000000000000000000000000024032108083393625,0.00000000000000000000000000000000000000030509501003215024,0.00000000000000000000000000000000000000036178997154473385,0.0000000000000000000000000000000000000004201807862465724,0.00000000000000000000000000000000000000047835464950068895,0.0000000000000000000000000000000000000005338266252288362,0.0000000000000000000000000000000000000005839650308420365,0.0000000000000000000000000000000000000006261952894347444,0.0000000000000000000000000000000000000006582169609259386,0.0000000000000000000000000000000000000006782107046766665,0.0000000000000000000000000000000000000006850093487797205,0.0000000000000000000000000000000000000006782107046766665,0.0000000000000000000000000000000000000006582169609259386,0.0000000000000000000000000000000000000006261952894347444,0.0000000000000000000000000000000000000005839650308420365,0.0000000000000000000000000000000000000005338266252288362,0.00000000000000000000000000000000000000047835464950068895,0.00000000000000000000000000000000000000042017839600207985,0.00000000000000000000000000000000000000036145984682955053,0.0000000000000000000000000000000000000002901527998112686,0.000000000000000000000000000000000000000018546019615564176,0.0000000000000000000000000000000000000000004026291867513325,0.000000000000000000000000000000000000000000002890402190971002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
