0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000006391028055062508,0.0000000000000000000000000000000000000000000000000007728348104200537,0.000000000000000000000000000000000000000000000000000916044850060145,0.000000000000000000000000000000000000000000000000001064292274674772,0.0000000000000000000000000000000000000000000000000012120462505527548,0.0000000000000000000000000000000000000000000000000013529806498739387,0.0000000000000000000000000000000000000000000000000014803966334428278,0.000000000000000000000000000000000000000000000000001587737500868632,0.0000000000000000000000000000000000000000000000000016691425432954946,0.0000000000000000000000000000000000000000000000000017199755015535475,0.0000000000000000000000000000000000000000000000000017372615427248364,0.0000000000000000000000000000000000000000000000000017199755015535475,0.0000000000000000000000000000000000000000000000000016691425432954946,0.000000000000000000000000000000000000000000000000001587737500868632,0.0000000000000000000000000000000000000000000000000014803966334428278,0.0000000000000000000000000000000000000000000000000013529806498739387,0.0000000000000000000000000000000000000000000000000012120462505527548,0.000000000000000000000000000000000000000000000000001064292274674772,0.000000000000000000000000000000000000000000000000000916044850060145,0.0000000000000000000000000000000000000000000000000007728348104200537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000023007700998225033,0.0000000000000000000000000000000000000000000000010869491339038927,0.0000000000000000000000000000000000000000000000013367343118395549,0.0000000000000000000000000000000000000000000000015842145736293857,0.0000000000000000000000000000000000000000000000018403662814884278,0.000000000000000000000000000000000000000000000002095636082639939,0.0000000000000000000000000000000000000000000000023390999913215813,0.0000000000000000000000000000000000000000000000025591928474414187,0.0000000000000000000000000000000000000000000000027445966827351436,0.00000000000000000000000000000000000000000000000288519612973345,0.0000000000000000000000000000000000000000000000029729898573526404,0.0000000000000000000000000000000000000000000000030028441336857497,0.0000000000000000000000000000000000000000000000029729898573526404,0.00000000000000000000000000000000000000000000000288519612973345,0.0000000000000000000000000000000000000000000000027445966827351436,0.0000000000000000000000000000000000000000000000025591928474414187,0.0000000000000000000000000000000000000000000000023390999913215813,0.000000000000000000000000000000000000000000000002095636082639939,0.0000000000000000000000000000000000000000000000018403662814884278,0.0000000000000000000000000000000000000000000000015842145736293848,0.0000000000000000000000000000000000000000000000013137266108413303,0.000000000000000000000000000000000000000000000000027822053175121937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000004026347674689379,0.000000000000000000000000000000000000000000000037557106590882047,0.000000000000000000000000000000000000000000000885508059494757,0.0000000000000000000000000000000000000000000011067697468120037,0.0000000000000000000000000000000000000000000013118715758177286,0.0000000000000000000000000000000000000000000015237935301030855,0.000000000000000000000000000000000000000000001734960924732949,0.000000000000000000000000000000000000000000001936341740802766,0.000000000000000000000000000000000000000000002118375894803461,0.0000000000000000000000000000000000000000000022717091671478443,0.0000000000000000000000000000000000000000000023879823014179838,0.000000000000000000000000000000000000000000002460583642768447,0.000000000000000000000000000000000000000000002485271329590303,0.000000000000000000000000000000000000000000002460583642768447,0.0000000000000000000000000000000000000000000023879823014179832,0.0000000000000000000000000000000000000000000022717091671478443,0.000000000000000000000000000000000000000000002118375894803461,0.000000000000000000000000000000000000000000001936341740802766,0.000000000000000000000000000000000000000000001734960924732949,0.0000000000000000000000000000000000000000000015237935301030855,0.0000000000000000000000000000000000000000000013114689410502593,0.0000000000000000000000000000000000000000000010696995261516865,0.00000000000000000000000000000000000000000000004540425767409224,0.00000000000000000000000000000000000000000000000048688593056463406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000004563194031314629,0.0000000000000000000000000000000000000000000006357257027983825,0.000000000000000000000000000000000000000000029319763256293574,0.0000000000000000000000000000000000000000004600464519710099,0.000000000000000000000000000000000000000000583992062710941,0.0000000000000000000000000000000000000000006925126168945824,0.0000000000000000000000000000000000000000008042807129191641,0.0000000000000000000000000000000000000000009156336160922042,0.0000000000000000000000000000000000000000010218147882070103,0.0000000000000000000000000000000000000000011177868007247388,0.0000000000000000000000000000000000000000011986215293585467,0.0000000000000000000000000000000000000000012599155856258935,0.000000000000000000000000000000000000000001298186476085352,0.0000000000000000000000000000000000000000013112000562899532,0.000000000000000000000000000000000000000001298186476085352,0.0000000000000000000000000000000000000000012599155856258935,0.0000000000000000000000000000000000000000011986215293585467,0.0000000000000000000000000000000000000000011177868007247388,0.0000000000000000000000000000000000000000010218147882070103,0.0000000000000000000000000000000000000000009156336160922042,0.0000000000000000000000000000000000000000008042761497251328,0.0000000000000000000000000000000000000000006918824092323303,0.0000000000000000000000000000000000000000005554409183768959,0.000000000000000000000000000000000000000000035436354025026773,0.0000000000000000000000000000000000000000000007686189222481573,0.000000000000000000000000000000000000000000000005518040546399186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000037646350758345684,0.000000000000000000000000000000000000000000006977970414589798,0.0000000000000000000000000000000000000000004794784390350582,0.0000000000000000000000000000000000000000145719961670636,0.00000000000000000000000000000000000000017119364290716534,0.0000000000000000000000000000000000000002205702495917858,0.0000000000000000000000000000000000000002617409810635913,0.00000000000000000000000000000000000000030394826523946443,0.0000000000000000000000000000000000000003459893055014389,0.000000000000000000000000000000000000000386073426547572,0.0000000000000000000000000000000000000004223002723220623,0.0000000000000000000000000000000000000004528110148435272,0.0000000000000000000000000000000000000004759449661995741,0.0000000000000000000000000000000000000004903888660668669,0.0000000000000000000000000000000000000004953002616958893,0.0000000000000000000000000000000000000004903888660668669,0.0000000000000000000000000000000000000004759449661995741,0.0000000000000000000000000000000000000004528110148435272,0.0000000000000000000000000000000000000004223002723220623,0.0000000000000000000000000000000000000003860734265475719,0.00000000000000000000000000000000000000034598926785508818,0.00000000000000000000000000000000000000030394133279288428,0.00000000000000000000000000000000000000026126993964241587,0.0000000000000000000000000000000000000002065778592454931,0.00000000000000000000000000000000000000001760706585879843,0.0000000000000000000000000000000000000000005796058207708169,0.000000000000000000000000000000000000000000008437017859637344,0.00000000000000000000000000000000000000000000004552383450779328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000002409366448534124,0.00000000000000000000000000000000000000000005575230469164251,0.000000000000000000000000000000000000000005091710518248549,0.00000000000000000000000000000000000000022994076926168993,0.000000000000000000000000000000000000005178146075413644,0.000000000000000000000000000000000000048588010089012,0.00000000000000000000000000000000000006349757602781478,0.00000000000000000000000000000000000007542226687560772,0.00000000000000000000000000000000000008757508446041297,0.00000000000000000000000000000000000009967605969888899,0.00000000000000000000000000000000000011121244149383377,0.00000000000000000000000000000000000012163771562306017,0.00000000000000000000000000000000000013041737211908502,0.0000000000000000000000000000000000001370739407587382,0.00000000000000000000000000000000000014122987789181772,0.00000000000000000000000000000000000014264300547296438,0.00000000000000000000000000000000000014122987789181772,0.00000000000000000000000000000000000013707394075873823,0.00000000000000000000000000000000000013041737211908502,0.00000000000000000000000000000000000012163771562306017,0.0000000000000000000000000000000000001112124412528971,0.00000000000000000000000000000000000009967600423793684,0.0000000000000000000000000000000000000875700601613704,0.00000000000000000000000000000000000007519848163298554,0.00000000000000000000000000000000000005859733645817596,0.000000000000000000000000000000000000006254843310459376,0.00000000000000000000000000000000000000027790650577481055,0.000000000000000000000000000000000000000006155526639517463,0.00000000000000000000000000000000000000000006741147565414794,0.00000000000000000000000000000000000000000000029135254084987697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
