0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000001597757013765627,0.000000000000000000000000000000000000000000000000019320870260501344,0.000000000000000000000000000000000000000000000000022901121251503624,0.0000000000000000000000000000000000000000000000000266073068668693,0.00000000000000000000000000000000000000000000000003030115626381887,0.000000000000000000000000000000000000000000000000033824516246848467,0.00000000000000000000000000000000000000000000000003700991583607069,0.000000000000000000000000000000000000000000000000039693437521715795,0.000000000000000000000000000000000000000000000000041728563582387368,0.00000000000000000000000000000000000000000000000004299938753883869,0.00000000000000000000000000000000000000000000000004343153856812091,0.00000000000000000000000000000000000000000000000004299938753883869,0.000000000000000000000000000000000000000000000000041728563582387368,0.000000000000000000000000000000000000000000000000039693437521715795,0.00000000000000000000000000000000000000000000000003700991583607069,0.000000000000000000000000000000000000000000000000033824516246848467,0.00000000000000000000000000000000000000000000000003030115626381887,0.0000000000000000000000000000000000000000000000000266073068668693,0.000000000000000000000000000000000000000000000000022901121251503624,0.000000000000000000000000000000000000000000000000019320870260501344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000005592149548179695,0.000000000000000000000000000000000000000000000026419439251004627,0.00000000000000000000000000000000000000000000003249071907261665,0.0000000000000000000000000000000000000000000000385059845860381,0.00000000000000000000000000000000000000000000004473201864381938,0.00000000000000000000000000000000000000000000005093661705474909,0.00000000000000000000000000000000000000000000005685426096358462,0.00000000000000000000000000000000000000000000006220384710380765,0.00000000000000000000000000000000000000000000006671028046296121,0.00000000000000000000000000000000000000000000007012769649348588,0.00000000000000000000000000000000000000000000007226161450487893,0.0000000000000000000000000000000000000000000000729872537929325,0.00000000000000000000000000000000000000000000007226161450487893,0.00000000000000000000000000000000000000000000007012769649348588,0.00000000000000000000000000000000000000000000006671028046296121,0.00000000000000000000000000000000000000000000006220384710380765,0.00000000000000000000000000000000000000000000005685426096358462,0.00000000000000000000000000000000000000000000005093661705474909,0.00000000000000000000000000000000000000000000004473201864381938,0.00000000000000000000000000000000000000000000003850598458603808,0.00000000000000000000000000000000000000000000003193150411779869,0.0000000000000000000000000000000000000000000000006762304591175472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000009506654231905477,0.0000000000000000000000000000000000000000000008867843375994199,0.000000000000000000000000000000000000000000020899327351561177,0.00000000000000000000000000000000000000000002612180139216523,0.000000000000000000000000000000000000000000030962581666429963,0.000000000000000000000000000000000000000000035964325752805587,0.000000000000000000000000000000000000000000040948260375706487,0.00000000000000000000000000000000000000000004570121354972373,0.00000000000000000000000000000000000000000004999755004936653,0.00000000000000000000000000000000000000000005361649343881614,0.00000000000000000000000000000000000000000005636075022545682,0.00000000000000000000000000000000000000000005807427346952455,0.00000000000000000000000000000000000000000005865694761633942,0.00000000000000000000000000000000000000000005807427346952455,0.0000000000000000000000000000000000000000000563607502254568,0.00000000000000000000000000000000000000000005361649343881614,0.00000000000000000000000000000000000000000004999755004936653,0.00000000000000000000000000000000000000000004570121354972373,0.000000000000000000000000000000000000000000040948260375706487,0.000000000000000000000000000000000000000000035964325752805587,0.00000000000000000000000000000000000000000003095307501219805,0.000000000000000000000000000000000000000000025246512972370824,0.0000000000000000000000000000000000000000000010720683366151,0.000000000000000000000000000000000000000000000011495917804998303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000010457319655096024,0.00000000000000000000000000000000000000000001456905213769249,0.0000000000000000000000000000000000000000006716321320224433,0.000000000000000000000000000000000000000010528797954780925,0.00000000000000000000000000000000000000001336603122921514,0.000000000000000000000000000000000000000015849791160598813,0.000000000000000000000000000000000000000018407862564445784,0.00000000000000000000000000000000000000002095643040663021,0.00000000000000000000000000000000000000002338663060604201,0.000000000000000000000000000000000000000025583170225650454,0.000000000000000000000000000000000000000027433258052633807,0.000000000000000000000000000000000000000028836112666761266,0.00000000000000000000000000000000000000002971202941468933,0.000000000000000000000000000000000000000030009874910356704,0.00000000000000000000000000000000000000002971202941468933,0.000000000000000000000000000000000000000028836112666761266,0.000000000000000000000000000000000000000027433258052633807,0.000000000000000000000000000000000000000025583170225650454,0.00000000000000000000000000000000000000002338663060604201,0.00000000000000000000000000000000000000002095643040663021,0.000000000000000000000000000000000000000018407757991249234,0.000000000000000000000000000000000000000015835348563556974,0.000000000000000000000000000000000000000012712013689693262,0.0000000000000000000000000000000000000000008117455905137755,0.00000000000000000000000000000000000000000001761459250055891,0.00000000000000000000000000000000000000000000012645509585498133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000008365855724076819,0.0000000000000000000000000000000000000000001550698411857083,0.000000000000000000000000000000000000000010650640501198888,0.00000000000000000000000000000000000000032338315372964495,0.0000000000000000000000000000000000000037937681754021786,0.0000000000000000000000000000000000000048884008949365746,0.0000000000000000000000000000000000000058008674956914416,0.000000000000000000000000000000000000006736287214181558,0.00000000000000000000000000000000000000766802158185063,0.000000000000000000000000000000000000008556385218230639,0.00000000000000000000000000000000000000935926166984532,0.000000000000000000000000000000000000010035454882008435,0.000000000000000000000000000000000000010548160081722343,0.000000000000000000000000000000000000010868272327992169,0.000000000000000000000000000000000000010977120890328856,0.000000000000000000000000000000000000010868272327992169,0.000000000000000000000000000000000000010548160081722343,0.000000000000000000000000000000000000010035454882008435,0.00000000000000000000000000000000000000935926166984532,0.000000000000000000000000000000000000008556385218230638,0.000000000000000000000000000000000000007668020745265059,0.000000000000000000000000000000000000006736133155981137,0.000000000000000000000000000000000000005790404349109823,0.0000000000000000000000000000000000000045778925063097834,0.0000000000000000000000000000000000000003907374181136486,0.000000000000000000000000000000000000000012874765102852366,0.0000000000000000000000000000000000000000001874939195810456,0.0000000000000000000000000000000000000000000010116407668398506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
