0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000010225644888100015,0.0000000000000000000000000000000000000000000000000000012365356966720861,0.000000000000000000000000000000000000000000000000000001465671760096232,0.0000000000000000000000000000000000000000000000000000017028676394796353,0.000000000000000000000000000000000000000000000000000001939274000884408,0.000000000000000000000000000000000000000000000000000002164769039798302,0.0000000000000000000000000000000000000000000000000000023686346135085245,0.0000000000000000000000000000000000000000000000000000025403800013898114,0.000000000000000000000000000000000000000000000000000002670628069272791,0.000000000000000000000000000000000000000000000000000002751960802485676,0.000000000000000000000000000000000000000000000000000002779618468359738,0.000000000000000000000000000000000000000000000000000002751960802485676,0.000000000000000000000000000000000000000000000000000002670628069272791,0.0000000000000000000000000000000000000000000000000000025403800013898114,0.0000000000000000000000000000000000000000000000000000023686346135085245,0.000000000000000000000000000000000000000000000000000002164769039798302,0.000000000000000000000000000000000000000000000000000001939274000884408,0.0000000000000000000000000000000000000000000000000000017028676394796353,0.000000000000000000000000000000000000000000000000000001465671760096232,0.0000000000000000000000000000000000000000000000000000012365356966720861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000003885745057478006,0.0000000000000000000000000000000000000000000000000018356676186100927,0.0000000000000000000000000000000000000000000000000022575126555349324,0.000000000000000000000000000000000000000000000000002675463926408174,0.000000000000000000000000000000000000000000000000003108059764735572,0.000000000000000000000000000000000000000000000000003539166213663824,0.0000000000000000000000000000000000000000000000000039503345550047597,0.0000000000000000000000000000000000000000000000000043220332384314316,0.000000000000000000000000000000000000000000000000004635148177869655,0.000000000000000000000000000000000000000000000000004872596271554368,0.000000000000000000000000000000000000000000000000005020864658668172,0.0000000000000000000000000000000000000000000000000050712833561962387,0.000000000000000000000000000000000000000000000000005020864658668172,0.000000000000000000000000000000000000000000000000004872596271554368,0.000000000000000000000000000000000000000000000000004635148177869655,0.0000000000000000000000000000000000000000000000000043220332384314316,0.0000000000000000000000000000000000000000000000000039503345550047597,0.000000000000000000000000000000000000000000000000003539166213663824,0.000000000000000000000000000000000000000000000000003108059764735572,0.0000000000000000000000000000000000000000000000000026754639264081725,0.000000000000000000000000000000000000000000000000002218655204960153,0.00000000000000000000000000000000000000000000000000004698835647353927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000007188628356334307,0.00000000000000000000000000000000000000000000000006705165382950966,0.0000000000000000000000000000000000000000000000015821678402044636,0.0000000000000000000000000000000000000000000000019774530161247385,0.0000000000000000000000000000000000000000000000023439061498219605,0.0000000000000000000000000000000000000000000000027225452380611894,0.0000000000000000000000000000000000000000000000030998362282719457,0.0000000000000000000000000000000000000000000000034596416764880124,0.0000000000000000000000000000000000000000000000037848806439135085,0.00000000000000000000000000000000000000000000000405884000335999,0.000000000000000000000000000000000000000000000004266584319521124,0.0000000000000000000000000000000000000000000000043963005851951923,0.000000000000000000000000000000000000000000000004440409889021352,0.0000000000000000000000000000000000000000000000043963005851951923,0.000000000000000000000000000000000000000000000004266584319521122,0.00000000000000000000000000000000000000000000000405884000335999,0.0000000000000000000000000000000000000000000000037848806439135085,0.0000000000000000000000000000000000000000000000034596416764880124,0.0000000000000000000000000000000000000000000000030998362282719457,0.0000000000000000000000000000000000000000000000027225452380611894,0.0000000000000000000000000000000000000000000000023431872869863262,0.00000000000000000000000000000000000000000000000191127064688999,0.00000000000000000000000000000000000000000000000008106137061647171,0.0000000000000000000000000000000000000000000000000008692845947604768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000008626354027601166,0.000000000000000000000000000000000000000000000001201737555540847,0.000000000000000000000000000000000000000000000055469107974214785,0.0000000000000000000000000000000000000000000008717987739531393,0.0000000000000000000000000000000000000000000011065924514971906,0.0000000000000000000000000000000000000000000013122236142286151,0.0000000000000000000000000000000000000000000015240109209926332,0.0000000000000000000000000000000000000000000017350116251978632,0.0000000000000000000000000000000000000000000019362126049216396,0.000000000000000000000000000000000000000000002118068489030376,0.000000000000000000000000000000000000000000002271241018382797,0.000000000000000000000000000000000000000000002387386246054813,0.000000000000000000000000000000000000000000002459905219198866,0.000000000000000000000000000000000000000000002484564471701789,0.000000000000000000000000000000000000000000002459905219198866,0.000000000000000000000000000000000000000000002387386246054813,0.000000000000000000000000000000000000000000002271241018382797,0.000000000000000000000000000000000000000000002118068489030376,0.0000000000000000000000000000000000000000000019362126049216396,0.0000000000000000000000000000000000000000000017350116251978632,0.0000000000000000000000000000000000000000000015240022946386054,0.000000000000000000000000000000000000000000001311032308088211,0.0000000000000000000000000000000000000000000010525762944009145,0.00000000000000000000000000000000000000000000006704091575985722,0.000000000000000000000000000000000000000000000001452950877937985,0.000000000000000000000000000000000000000000000000010431415137125723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000007548059774151021,0.000000000000000000000000000000000000000000000013990136282024852,0.000000000000000000000000000000000000000000000962087930755384,0.000000000000000000000000000000000000000000029289709230319987,0.000000000000000000000000000000000000000000344994200906923,0.0000000000000000000000000000000000000000004444305182236712,0.00000000000000000000000000000000000000000052738310752546145,0.0000000000000000000000000000000000000000006124275140832363,0.00000000000000000000000000000000000000000069713711293469326,0.0000000000000000000000000000000000000000007779037499215801,0.000000000000000000000000000000000000000000850898317782059,0.0000000000000000000000000000000000000000009123753797685895,0.0000000000000000000000000000000000000000009589887362273515,0.000000000000000000000000000000000000000000988092233558495,0.0000000000000000000000000000000000000000009979883707649427,0.000000000000000000000000000000000000000000988092233558495,0.0000000000000000000000000000000000000000009589887362273515,0.0000000000000000000000000000000000000000009123753797685895,0.000000000000000000000000000000000000000000850898317782059,0.00000000000000000000000000000000000000000077790374992158,0.0000000000000000000000000000000000000000006971370374540955,0.0000000000000000000000000000000000000000006124136152218367,0.0000000000000000000000000000000000000000005264379349758224,0.0000000000000000000000000000000000000000004163038058627671,0.000000000000000000000000000000000000000000035390248022096597,0.0000000000000000000000000000000000000000000011629968694154548,0.000000000000000000000000000000000000000000000016915381116301473,0.00000000000000000000000000000000000000000000000009127488244985007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000005132680646422694,0.0000000000000000000000000000000000000000000001187635989508308,0.000000000000000000000000000000000000000000010855189246644747,0.0000000000000000000000000000000000000000004910748990901104,0.000000000000000000000000000000000000000011088940248791738,0.00000000000000000000000000000000000000010442424114567398,0.00000000000000000000000000000000000000013643274146136508,0.00000000000000000000000000000000000000016205215742710432,0.0000000000000000000000000000000000000001881640515489686,0.0000000000000000000000000000000000000002141646798359199,0.00000000000000000000000000000000000000023895224832947016,0.00000000000000000000000000000000000000026135247822439637,0.00000000000000000000000000000000000000028021688118016375,0.00000000000000000000000000000000000000029451952639174003,0.00000000000000000000000000000000000000030344919196624247,0.00000000000000000000000000000000000000030648551332736863,0.00000000000000000000000000000000000000030344919196624247,0.00000000000000000000000000000000000000029451952639174003,0.00000000000000000000000000000000000000028021688118016375,0.00000000000000000000000000000000000000026135247822439637,0.00000000000000000000000000000000000000023895224781620203,0.00000000000000000000000000000000000000021416456169299017,0.0000000000000000000000000000000000000001881533399596944,0.00000000000000000000000000000000000000016157420570551139,0.0000000000000000000000000000000000000001259373150913763,0.000000000000000000000000000000000000000013394715434147128,0.0000000000000000000000000000000000000000005935138788029254,0.000000000000000000000000000000000000000000013123177497174133,0.00000000000000000000000000000000000000000000014359997248105039,0.00000000000000000000000000000000000000000000000062066920065898034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000002822974355532482,0.0000000000000000000000000000000000000000000007831752719312481,0.00000000000000000000000000000000000000000008931763000047296,0.0000000000000000000000000000000000000000053645493131154013,0.00000000000000000000000000000000000000017950024171932528,0.000000000000000000000000000000000000003205506737297844,0.000000000000000000000000000000000000025142147813382795,0.000000000000000000000000000000000000033292810321327316,0.00000000000000000000000000000000000003959207050003534,0.000000000000000000000000000000000000045967488305094046,0.00000000000000000000000000000000000005231281787751928,0.00000000000000000000000000000000000005836136871274887,0.00000000000000000000000000000000000006382685077507196,0.00000000000000000000000000000000000006842926793841304,0.00000000000000000000000000000000000007191853716202344,0.00000000000000000000000000000000000007409693289891235,0.00000000000000000000000000000000000007483763069981775,0.00000000000000000000000000000000000007409693289891235,0.00000000000000000000000000000000000007191853716202346,0.00000000000000000000000000000000000006842926793841304,0.000000000000000000000000000000000000063826850772249,0.00000000000000000000000000000000000005836136793298726,0.00000000000000000000000000000000000005231272950686193,0.000000000000000000000000000000000000045962231740319103,0.00000000000000000000000000000000000003941905472530161,0.000000000000000000000000000000000000030304205876582875,0.0000000000000000000000000000000000000038708802830644276,0.0000000000000000000000000000000000000002169022925534012,0.000000000000000000000000000000000000000006484466985585219,0.0000000000000000000000000000000000000000001079845381540511,0.0000000000000000000000000000000000000000000009469726427618413,0.000000000000000000000000000000000000000000000003413680603624392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000012905025625291343,0.000000000000000000000000000000000000000000004174437328992577,0.0000000000000000000000000000000000000000005706308103734512,0.0000000000000000000000000000000000000000427395550052521,0.0000000000000000000000000000000000000018964288671136683,0.00000000000000000000000000000000000005003240249432335,0.0000000000000000000000000000000000007357098081162486,0.000000000000000000000000000000000004944119514511603,0.00000000000000000000000000000000000663091820144343,0.000000000000000000000000000000000007896907590878695,0.000000000000000000000000000000000009167903220936433,0.000000000000000000000000000000000010432106026648506,0.000000000000000000000000000000000011637019135548173,0.000000000000000000000000000000000012725673080238044,0.000000000000000000000000000000000013642343155923007,0.000000000000000000000000000000000014337264796305327,0.000000000000000000000000000000000014771096208321193,0.00000000000000000000000000000000001491860459136288,0.000000000000000000000000000000000014771096208321193,0.00000000000000000000000000000000001433726479630533,0.0000000000000000000000000000000000136423431559101,0.000000000000000000000000000000000012725673076079216,0.000000000000000000000000000000000011637018569964919,0.00000000000000000000000000000000001043206397700728,0.000000000000000000000000000000000009166058458198299,0.000000000000000000000000000000000007849167187746143,0.0000000000000000000000000000000000059556537156519096,0.0000000000000000000000000000000000008881440523188176,0.00000000000000000000000000000000000006044532232472662,0.0000000000000000000000000000000000000022919993617700433,0.00000000000000000000000000000000000000005166612897712218,0.0000000000000000000000000000000000000000006899137811,0.0000000000000000000000000000000000000000000050475629932559505,0.00000000000000000000000000000000000000000000001560539704514008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
